field_name,ra,dec,ra_min,ra_max,dec_min,dec_max,ra_size,dec_size
P210+47,210.028,47.3972,208.18883333333335,211.86716666666663,45.558033333333334,49.23636666666666,3.6783333333332746,3.6783333333333275
P186+60,186.791,59.8193,184.8764166666667,188.7055833333333,57.904716666666666,61.73388333333333,3.8291666666666058,3.8291666666666604
P8Hetdex,168.316,52.1221,166.37600000000003,170.25599999999997,50.182100000000005,54.0621,3.879999999999938,3.8799999999999937
P158+50,158.891,49.636,157.04308333333336,160.73891666666663,47.78808333333334,51.483916666666666,3.6958333333332742,3.6958333333333275
P247+43,247.919,42.5995,245.9269166666667,249.91108333333332,40.607416666666666,44.59158333333333,3.9841666666666034,3.98416666666666
P223+42,223.328,42.4521,221.60883333333337,225.04716666666664,40.732933333333335,44.17126666666667,3.4383333333332784,3.4383333333333277
P239+50,239.205,50.0742,237.41125000000005,240.99874999999997,48.28045,51.86794999999999,3.5874999999999426,3.587499999999994
P236+55,236.647,55.0774,234.6649166666667,238.62908333333328,53.09531666666667,57.059483333333326,3.9641666666666033,3.96416666666666
P150+57,150.758,57.1199,148.6246666666667,152.8913333333333,54.98656666666667,59.253233333333334,4.266666666666598,4.2666666666666595
P232+55,232.128,55.0504,230.03050000000002,234.22549999999995,52.95290000000001,57.1479,4.194999999999933,4.194999999999993
P5Hetdex41,202.256,52.1221,200.39516666666668,204.11683333333332,50.26126666666667,53.982933333333335,3.721666666666607,3.7216666666666605
P29Hetdex19,189.528,52.1221,187.77133333333336,191.28466666666662,50.36543333333334,53.878766666666664,3.5133333333332772,3.5133333333333274
P146+42,146.39,42.0395,144.58208333333334,148.19791666666663,40.23158333333333,43.84741666666666,3.6158333333332755,3.6158333333333275
P188+42,188.294,42.2618,186.12816666666671,190.4598333333333,40.09596666666667,44.42763333333333,4.331666666666598,4.33166666666666
P244+43,244.402,42.5775,242.4524166666667,246.35158333333328,40.62791666666667,44.52708333333333,3.8991666666666047,3.8991666666666602
P155+52,155.672,52.1281,153.55533333333335,157.78866666666664,50.01143333333334,54.24476666666666,4.233333333333266,4.233333333333326
P137+55,137.803,54.539,135.9771666666667,139.6288333333333,52.71316666666667,56.36483333333333,3.6516666666666087,3.6516666666666606
P138+50,138.924,49.5266,136.84066666666672,141.0073333333333,47.44326666666667,51.60993333333333,4.1666666666666,4.16666666666666
P248+53,248.99,52.6445,247.17708333333337,250.80291666666665,50.831583333333334,54.45741666666667,3.6258333333332757,3.6258333333333272
P160+57,160.305,57.1713,158.3091666666667,162.30083333333332,55.17546666666667,59.16713333333333,3.991666666666603,3.99166666666666
P152+47,152.819,47.0939,150.83733333333336,154.80066666666661,45.112233333333336,49.07556666666666,3.9633333333332703,3.9633333333333267
P181+60,181.641,59.7923,179.80183333333335,183.48016666666663,57.953133333333334,61.63146666666666,3.6783333333332746,3.6783333333333275
P178+55,178.085,54.7557,176.26375000000004,179.90624999999997,52.93445,56.57695,3.642499999999942,3.642499999999994
P20Hetdex17,183.164,45.3324,181.21733333333336,185.11066666666662,43.385733333333334,47.279066666666665,3.8933333333332714,3.893333333333327
P240+48,240.678,47.5737,238.76758333333336,242.58841666666663,45.66328333333334,49.484116666666665,3.8208333333332725,3.820833333333327
P243+60,243.725,60.1386,241.9575,245.49249999999998,58.3711,61.906099999999995,3.5349999999999437,3.5349999999999944
P163+45,163.515,44.6415,161.54791666666668,165.4820833333333,42.67441666666667,46.60858333333333,3.934166666666604,3.9341666666666604
P174+65,174.629,64.7725,172.6281666666667,176.6298333333333,62.77166666666666,66.77333333333333,4.001666666666603,4.00166666666666
P223+50,223.083,49.9793,221.07925000000003,225.08674999999997,47.975550000000005,51.98305,4.007499999999936,4.007499999999993
P209+42,209.302,42.3738,207.56658333333334,211.03741666666664,40.63838333333334,44.10921666666667,3.470833333333278,3.470833333333328
P17,178.922,45.3324,176.88158333333337,180.96241666666663,43.291983333333334,47.372816666666665,4.080833333333269,4.080833333333326
P237+58,237.161,57.5896,235.24475000000004,239.07724999999996,55.67335,59.505849999999995,3.8324999999999387,3.832499999999994
P13Hetdex12,174.68,45.3324,172.46458333333337,176.89541666666665,43.11698333333334,47.54781666666666,4.430833333333263,4.430833333333326
P227+58,227.505,57.5324,225.47833333333335,229.53166666666664,55.50573333333334,59.559066666666666,4.053333333333269,4.053333333333327
P236+45,236.535,45.039,234.53208333333336,238.53791666666663,43.03608333333334,47.041916666666665,4.005833333333269,4.005833333333327
P11Hetdex12,172.558,47.4927,170.91008333333335,174.20591666666664,45.84478333333333,49.140616666666666,3.295833333333281,3.295833333333328
P181+42,181.299,42.2252,179.25858333333338,183.33941666666664,40.184783333333336,44.265616666666666,4.080833333333269,4.080833333333326
P217+57,217.864,57.4775,215.74400000000003,219.98399999999998,55.3575,59.5975,4.239999999999933,4.239999999999993
P227+50,227.11,50.0024,225.16125000000005,229.05874999999997,48.053650000000005,51.95115,3.897499999999938,3.8974999999999937
P145+47,145.216,47.0523,143.19225000000003,147.23975,45.02855,49.07605,4.0474999999999355,4.047499999999993
P143+52,143.027,52.059,141.0199166666667,145.03408333333329,50.05191666666667,54.066083333333324,4.014166666666602,4.01416666666666
P27Hetdex09,189.528,47.4927,187.88008333333335,191.17591666666664,45.84478333333333,49.140616666666666,3.295833333333281,3.295833333333328
P184+37,184.069,37.2202,182.14733333333336,185.9906666666666,35.29853333333333,39.141866666666665,3.843333333333272,3.843333333333327
P217+47,217.681,47.4393,215.7739166666667,219.58808333333332,45.53221666666667,49.346383333333335,3.814166666666606,3.8141666666666603
P32Hetdex08,195.892,45.3324,193.78200000000004,198.00199999999995,43.2224,47.4424,4.219999999999933,4.2199999999999935
P150+60,150.831,59.6292,148.82100000000003,152.84099999999995,57.6192,61.639199999999995,4.019999999999936,4.019999999999993
P207+60,207.432,59.9289,205.44575000000003,209.41824999999994,57.94265,61.91515,3.9724999999999366,3.9724999999999935
P191+55,191.558,54.8262,189.82883333333336,193.28716666666662,53.097033333333336,56.555366666666664,3.4583333333332784,3.4583333333333277
P217+60,217.778,59.9859,215.74966666666668,219.8063333333333,57.95756666666667,62.01423333333333,4.056666666666602,4.05666666666666
P212+60,212.603,59.9571,210.64925000000005,214.55674999999997,58.00335,61.910849999999996,3.9074999999999376,3.9074999999999935
P146+50,146.905,49.5714,144.8979166666667,148.9120833333333,47.56431666666667,51.578483333333324,4.014166666666602,4.01416666666666
P236+53,236.199,52.5654,234.21191666666672,238.1860833333333,50.578316666666666,54.55248333333333,3.974166666666603,3.9741666666666604
P200+55,200.553,54.8741,198.74841666666669,202.3575833333333,53.069516666666665,56.67868333333333,3.609166666666609,3.6091666666666606
P160+55,160.155,54.6614,158.03833333333336,162.27166666666665,52.54473333333334,56.77806666666666,4.233333333333266,4.233333333333326
P197+60,197.103,59.8735,195.02508333333338,199.18091666666663,57.79558333333334,61.95141666666666,4.155833333333267,4.155833333333327
P22Hetdex04,183.164,49.748,181.58816666666667,184.7398333333333,48.17216666666667,51.323833333333326,3.151666666666616,3.1516666666666615
P232+58,232.331,57.5607,230.3489166666667,234.31308333333328,55.57861666666667,59.542783333333325,3.9641666666666033,3.96416666666666
P246+58,246.833,57.6492,245.04050000000004,248.62549999999996,55.856700000000004,59.4417,3.5849999999999427,3.584999999999994
P169+57,169.865,57.2218,167.99750000000003,171.7325,55.3543,59.0893,3.7349999999999404,3.734999999999994
P238+60,238.526,60.1067,236.76308333333338,240.28891666666664,58.343783333333334,61.86961666666666,3.525833333333277,3.5258333333333276
P37Hetdex15,198.013,52.1221,196.2084166666667,199.81758333333332,50.31751666666667,53.92668333333334,3.609166666666609,3.6091666666666606
P16Hetdex13,176.801,52.1221,174.94225000000003,178.65974999999995,50.26335,53.980850000000004,3.7174999999999407,3.717499999999994
P147+52,147.239,52.0823,145.2469166666667,149.23108333333332,50.09021666666666,54.07438333333333,3.9841666666666034,3.98416666666666
P205+55,205.055,54.8982,203.19416666666672,206.9158333333333,53.03736666666667,56.759033333333335,3.721666666666607,3.7216666666666605
P40Hetdex19,204.377,45.3324,202.4499166666667,206.30408333333332,43.40531666666667,47.25948333333333,3.8541666666666052,3.8541666666666603
P9Hetdex01,170.437,45.3324,168.19741666666673,172.6765833333333,43.09281666666667,47.57198333333333,4.479166666666595,4.479166666666659
P151+55,151.206,54.6133,149.11183333333335,153.30016666666663,52.519133333333336,56.70746666666667,4.188333333333267,4.188333333333326
P243+45,243.866,45.0838,241.95558333333338,245.77641666666665,43.173383333333334,46.99421666666666,3.8208333333332725,3.820833333333327
P230+42,230.348,42.4926,228.55800000000005,232.13799999999998,40.702600000000004,44.2826,3.579999999999943,3.5799999999999943
P150+50,150.899,49.593,148.94650000000004,152.85149999999996,47.64050000000001,51.5455,3.9049999999999376,3.9049999999999936
P202+42,202.295,42.3359,200.35333333333335,204.23666666666662,40.39423333333334,44.277566666666665,3.8833333333332716,3.883333333333327
P196+55,196.054,54.85,194.30233333333337,197.80566666666664,53.098333333333336,56.60166666666667,3.5033333333332775,3.5033333333333276
P202+62,202.442,62.4108,200.45575000000005,204.42824999999996,60.42455,64.39705,3.9724999999999366,3.9724999999999935
P222+58,222.683,57.5047,220.56133333333335,224.80466666666663,55.38303333333334,59.62636666666666,4.243333333333266,4.243333333333326
P6,166.195,49.748,164.61916666666667,167.77083333333331,48.17216666666667,51.323833333333326,3.151666666666616,3.1516666666666615
P226+42,226.84,42.4721,225.0866666666667,228.5933333333333,40.71876666666667,44.22543333333333,3.506666666666611,3.506666666666661
P141+45,141.704,44.5232,139.68025000000003,143.72775,42.49945,46.54695,4.0474999999999355,4.047499999999993
P160+42,160.34,42.115,158.3729166666667,162.3070833333333,40.147916666666674,44.08208333333333,3.934166666666604,3.9341666666666604
P140+60,140.594,59.5728,138.6194166666667,142.5685833333333,57.59821666666667,61.54738333333333,3.9491666666666037,3.94916666666666
P208+57,208.239,57.4244,206.28525000000005,210.19274999999996,55.47065,59.37815,3.9074999999999376,3.9074999999999935
P214+40,214.928,39.895,213.22341666666668,216.63258333333332,38.19041666666667,41.599583333333335,3.4091666666666125,3.409166666666661
P193+57,193.823,57.3473,192.07008333333337,195.57591666666664,55.59438333333333,59.10021666666666,3.5058333333332774,3.5058333333333276
P42Hetdex07,204.377,49.748,202.68200000000004,206.07199999999997,48.053,51.443,3.389999999999946,3.3899999999999944
P151+52,151.454,52.1054,149.29608333333337,153.61191666666664,49.94748333333334,54.26331666666667,4.315833333333265,4.315833333333327
P206+52,206.439,52.3963,204.63941666666668,208.2385833333333,50.596716666666666,54.19588333333333,3.5991666666666093,3.599166666666661
P219+50,219.057,49.9565,216.99491666666668,221.1190833333333,47.89441666666667,52.018583333333325,4.124166666666601,4.12416666666666
P247+50,247.277,50.1242,245.4886666666667,249.06533333333329,48.335866666666675,51.91253333333333,3.57666666666661,3.576666666666661
P155+57,155.53,57.1457,153.51458333333338,157.54541666666663,55.13028333333334,59.16111666666666,4.030833333333269,4.030833333333327
P145+45,145.336,44.5436,143.26475000000005,147.40724999999998,42.47235,46.61485,4.142499999999934,4.142499999999993
P164+55,164.633,54.6851,162.6371666666667,166.62883333333332,52.68926666666667,56.68093333333333,3.991666666666603,3.99166666666666
P154+50,154.894,49.6146,152.9944166666667,156.79358333333332,47.71501666666667,51.514183333333335,3.799166666666606,3.7991666666666606
P202+60,202.265,59.901,200.1954166666667,204.33458333333328,57.83141666666668,61.97058333333333,4.1391666666666005,4.13916666666666
P240+45,240.202,45.0612,238.24533333333335,242.15866666666665,43.104533333333336,47.01786666666666,3.913333333333271,3.913333333333327
P21,181.043,52.1221,179.22175000000004,182.86424999999997,50.300850000000004,53.94335,3.642499999999942,3.642499999999994
P12Hetdex11,172.558,52.1221,170.66008333333335,174.45591666666664,50.22418333333334,54.02001666666666,3.795833333333273,3.795833333333327
P244+48,244.519,47.5974,242.6531666666667,246.38483333333332,45.73156666666667,49.46323333333333,3.7316666666666074,3.7316666666666607
P138+52,138.818,52.0354,136.7909166666667,140.84508333333332,50.00831666666667,54.06248333333333,4.054166666666602,4.05416666666666
P219+52,219.182,52.4665,217.17825000000002,221.18574999999996,50.46275000000001,54.47025,4.007499999999936,4.007499999999993
P38Hetdex07,200.134,49.748,198.55816666666666,201.7098333333333,48.17216666666667,51.323833333333326,3.151666666666616,3.1516666666666615
P189+57,189.026,57.322,187.33183333333338,190.72016666666664,55.62783333333334,59.01616666666666,3.3883333333332795,3.388333333333328
P4Hetdex16,164.073,52.1221,162.08966666666672,166.0563333333333,50.138766666666676,54.10543333333333,3.9666666666666033,3.96666666666666
P30Hetdex06,191.649,49.748,190.07316666666668,193.22483333333332,48.17216666666667,51.323833333333326,3.151666666666616,3.1516666666666615
P163+42,163.831,42.1335,161.64558333333335,166.01641666666663,39.94808333333334,44.31891666666666,4.370833333333263,4.3708333333333265
P10Hetdex,170.437,49.748,168.8611666666667,172.01283333333333,48.17216666666667,51.323833333333326,3.151666666666616,3.1516666666666615
P1Hetdex15,206.498,47.4927,204.8505,208.14549999999997,45.845200000000006,49.14019999999999,3.2949999999999475,3.2949999999999946
P214+55,214.067,54.9473,212.17283333333336,215.96116666666666,53.053133333333335,56.84146666666666,3.788333333333273,3.7883333333333273
P210+45,210.922,44.8923,209.05908333333335,212.78491666666665,43.029383333333335,46.75521666666666,3.725833333333274,3.7258333333333273
P235+50,235.171,50.0499,233.32808333333335,237.01391666666663,48.20698333333334,51.89281666666666,3.6858333333332745,3.6858333333333273
P23Hetdex20,185.286,47.4927,183.63808333333336,186.93391666666665,45.84478333333333,49.140616666666666,3.295833333333281,3.295833333333328
P145+60,145.71,59.6012,143.7220833333334,147.69791666666663,57.613283333333335,61.58911666666666,3.97583333333327,3.975833333333327
P229+48,229.172,47.5049,227.12533333333337,231.21866666666662,45.45823333333334,49.55156666666666,4.093333333333268,4.093333333333327
P209+55,209.56,54.9226,207.7279166666667,211.39208333333332,53.09051666666667,56.75468333333333,3.6641666666666084,3.664166666666661
P153+42,153.362,42.0776,151.47658333333337,155.24741666666662,40.19218333333333,43.96301666666666,3.770833333333273,3.7708333333333273
P2Hetdex01,161.952,49.748,160.34116666666668,163.56283333333332,48.137166666666666,51.35883333333333,3.221666666666615,3.2216666666666613
P137+47,137.619,47.0098,135.6869166666667,139.5510833333333,45.07771666666667,48.94188333333333,3.864166666666605,3.8641666666666605
P174+42,174.312,42.1888,172.20783333333338,176.41616666666664,40.084633333333336,44.292966666666665,4.208333333333266,4.208333333333327
P142+42,142.902,42.0202,141.1295,144.67449999999997,40.24770000000001,43.792699999999996,3.5449999999999435,3.544999999999994
P148+45,148.969,44.5634,146.89358333333337,151.04441666666662,42.48798333333334,46.63881666666666,4.150833333333267,4.150833333333327
P195+42,195.292,42.2989,193.04033333333336,197.54366666666664,40.04723333333334,44.55056666666667,4.503333333333262,4.503333333333326
P174+57,174.653,57.2468,172.84550000000002,176.46049999999997,55.4393,59.0543,3.6149999999999425,3.614999999999994
P237+43,237.373,42.5344,235.5055,239.24049999999997,40.6669,44.4019,3.7349999999999404,3.734999999999994
P206+50,206.992,49.8899,205.02075000000002,208.96324999999996,47.91865,51.861149999999995,3.9424999999999373,3.9424999999999937
P36Hetdex10,200.134,45.3324,198.19233333333335,202.07566666666662,43.39073333333334,47.27406666666666,3.8833333333332716,3.883333333333327
P39Hetdex19,202.256,47.4927,200.60808333333335,203.90391666666665,45.84478333333333,49.140616666666666,3.295833333333281,3.295833333333328
P236+48,236.841,47.5504,234.88433333333336,238.79766666666666,45.59373333333334,49.50706666666667,3.913333333333271,3.913333333333327
P216+37,216.617,37.3946,214.7574166666667,218.47658333333328,35.535016666666664,39.25418333333333,3.7191666666666072,3.7191666666666605
P19Hetdex17,181.043,47.4927,179.39508333333336,182.69091666666665,45.84478333333333,49.140616666666666,3.295833333333281,3.295833333333328
P215+50,215.034,49.934,212.94816666666668,217.1198333333333,47.84816666666667,52.019833333333324,4.1716666666666,4.17166666666666
P33Hetdex08,193.771,52.1221,192.01933333333335,195.52266666666662,50.37043333333334,53.87376666666667,3.5033333333332775,3.5033333333333276
P223+52,223.431,52.4906,221.28600000000006,225.57599999999996,50.345600000000005,54.6356,4.289999999999932,4.289999999999993
P155+55,155.679,54.6374,153.59525000000002,157.76274999999998,52.553650000000005,56.721149999999994,4.167499999999934,4.167499999999993
P165+57,165.084,57.1966,163.15358333333336,167.01441666666665,55.26618333333333,59.12701666666666,3.8608333333332716,3.860833333333327
P229+45,229.21,44.9957,227.11375000000004,231.30624999999998,42.89945,47.09195,4.192499999999933,4.192499999999993
P218+45,218.233,44.933,216.28050000000005,220.18549999999996,42.980500000000006,46.88549999999999,3.9049999999999376,3.9049999999999936
P244+53,244.724,52.6176,242.85483333333335,246.59316666666663,50.74843333333334,54.48676666666667,3.738333333333274,3.738333333333327
P241+58,241.995,57.619,240.1416666666667,243.8483333333333,55.76566666666667,59.47233333333333,3.7066666666666075,3.706666666666661
P149+47,149.017,47.0732,146.98908333333335,151.04491666666664,45.04528333333334,49.10111666666666,4.055833333333268,4.055833333333327
P218+55,218.577,54.9724,216.61783333333335,220.53616666666665,53.01323333333334,56.93156666666666,3.918333333333271,3.918333333333327
P198+57,198.625,57.3727,196.8091666666667,200.4408333333333,55.55686666666667,59.18853333333333,3.6316666666666086,3.6316666666666606
P231+53,231.941,52.5401,229.89058333333338,233.99141666666662,50.48968333333334,54.590516666666666,4.100833333333268,4.100833333333327
P35Hetdex10,198.013,47.4927,196.36508333333336,199.66091666666665,45.84478333333333,49.140616666666666,3.295833333333281,3.295833333333328
P233+43,233.86,42.5133,232.0320833333334,235.68791666666664,40.685383333333334,44.34121666666667,3.655833333333275,3.6558333333333275
P191+60,191.945,59.8462,189.95083333333335,193.93916666666664,57.85203333333334,61.84036666666667,3.98833333333327,3.9883333333333266
P173+55,173.597,54.7324,171.72950000000003,175.4645,52.8649,56.5999,3.7349999999999404,3.734999999999994
P225+47,225.34,47.4827,223.34125000000003,227.33874999999998,45.48395000000001,49.481449999999995,3.997499999999936,3.9974999999999934
P214+45,214.576,44.9124,212.6689166666667,216.4830833333333,43.005316666666666,46.81948333333333,3.814166666666606,3.8141666666666603
P213+57,213.049,57.4507,211.0206666666667,215.0773333333333,55.42236666666667,59.47903333333333,4.056666666666602,4.05666666666666
P171+60,171.357,59.7385,169.61575000000002,173.09824999999998,57.99725000000001,61.479749999999996,3.4824999999999444,3.482499999999994
P3Hetdex16,164.073,47.4927,162.41883333333337,165.72716666666665,45.83853333333334,49.14686666666666,3.3083333333332807,3.308333333333328
P169+55,169.114,54.7087,167.18358333333336,171.04441666666665,52.778283333333334,56.639116666666666,3.8608333333332716,3.860833333333327
P156+42,156.854,42.0964,154.9294166666667,158.77858333333333,40.17181666666667,44.020983333333334,3.8491666666666053,3.8491666666666604
P233+60,233.332,60.0755,231.5049166666667,235.15908333333329,58.24841666666667,61.902583333333325,3.6541666666666086,3.6541666666666606
P146+55,146.736,54.5888,144.78683333333336,148.68516666666662,52.639633333333336,56.53796666666666,3.8983333333332713,3.898333333333327
P228+32,228.585,32.4431,226.67333333333337,230.49666666666664,30.53143333333334,34.35476666666666,3.8233333333332724,3.823333333333327
P141+57,141.224,57.0674,139.23608333333334,143.21191666666664,55.079483333333336,59.05531666666666,3.97583333333327,3.975833333333327
P155+60,155.955,59.6569,154.01708333333337,157.89291666666665,57.718983333333334,61.59481666666667,3.8758333333332717,3.8758333333333272
P5Hetdex,166.195,45.3324,164.11041666666668,168.2795833333333,43.24781666666667,47.41698333333333,4.1691666666666,4.16916666666666
P176+60,176.496,59.7654,174.72850000000003,178.2635,57.9979,61.5329,3.5349999999999437,3.5349999999999944
P187+55,187.064,54.8027,185.30733333333336,188.82066666666663,53.04603333333334,56.55936666666666,3.5133333333332772,3.5133333333333274
P214+52,214.93,52.4428,212.9029166666667,216.95708333333332,50.41571666666667,54.46988333333333,4.054166666666602,4.05416666666666
P240+53,240.461,52.5913,238.53350000000003,242.3885,50.6638,54.51879999999999,3.8549999999999387,3.8549999999999938
P8Hetdex28,191.649,45.3324,189.40108333333336,193.89691666666664,43.08448333333334,47.58031666666666,4.495833333333262,4.495833333333326
P225+45,225.55,44.9744,223.5033333333334,227.59666666666664,42.927733333333336,47.02106666666667,4.093333333333268,4.093333333333327
P233+48,233.006,47.5275,231.00308333333336,235.00891666666664,45.52458333333334,49.53041666666667,4.005833333333269,4.005833333333327
P213+47,213.854,47.418,211.99108333333336,215.71691666666666,45.555083333333336,49.28091666666666,3.725833333333274,3.7258333333333273
P167+42,167.322,42.1522,165.13283333333337,169.51116666666664,39.963033333333335,44.341366666666666,4.378333333333264,4.378333333333326
P156+45,156.24,44.6027,154.25833333333338,158.22166666666664,42.62103333333334,46.58436666666666,3.9633333333332703,3.9633333333333267
P34Hetdex06,195.892,49.748,194.31616666666667,197.46783333333332,48.17216666666667,51.323833333333326,3.151666666666616,3.1516666666666615
P145+57,145.989,57.0938,143.82608333333337,148.15191666666664,54.93088333333334,59.25671666666666,4.325833333333264,4.3258333333333265
P243+50,243.24,50.099,241.4941666666667,244.98583333333332,48.35316666666667,51.84483333333333,3.491666666666611,3.491666666666661
P216+42,216.316,42.4124,214.64183333333335,217.99016666666665,40.73823333333333,44.08656666666666,3.34833333333328,3.348333333333328
P227+55,227.606,55.0239,225.50933333333336,229.70266666666663,52.927233333333334,57.12056666666666,4.193333333333267,4.193333333333326
P166+60,166.217,59.7115,164.41408333333337,168.01991666666666,57.90858333333334,61.51441666666666,3.6058333333332757,3.6058333333333277
P142+50,142.914,49.549,140.85066666666668,144.9773333333333,47.48566666666667,51.61233333333333,4.126666666666601,4.12666666666666
P24Hetdex20,187.407,45.3324,185.32700000000006,189.48699999999997,43.2524,47.4124,4.1599999999999335,4.159999999999993
P211+50,211.012,49.9118,208.8311666666667,213.1928333333333,47.73096666666667,52.09263333333333,4.361666666666597,4.361666666666659
P231+50,231.14,50.026,229.245,233.03499999999997,48.13100000000001,51.921,3.7899999999999396,3.789999999999994
P177+42,177.803,42.2069,175.7384166666667,179.8675833333333,40.142316666666666,44.27148333333333,4.129166666666601,4.12916666666666
P141+47,141.417,47.0314,139.43950000000004,143.39449999999997,45.0539,49.0089,3.954999999999937,3.9549999999999934
P221+45,221.891,44.9534,219.89225000000002,223.88974999999996,42.95465000000001,46.952149999999996,3.997499999999936,3.9974999999999934
P207+45,207.27,44.8724,205.44958333333338,209.09041666666664,43.05198333333333,46.692816666666666,3.6408333333332754,3.6408333333333274
P160+47,160.428,47.1347,158.5359166666667,162.3200833333333,45.24261666666667,49.026783333333334,3.7841666666666063,3.7841666666666605
P222+60,222.958,60.0152,220.99050000000003,224.92549999999997,58.047700000000006,61.982699999999994,3.9349999999999374,3.9349999999999934
P14Hetdex04,174.68,49.748,173.10416666666669,176.25583333333333,48.17216666666667,51.323833333333326,3.151666666666616,3.1516666666666615
P149+42,149.874,42.0587,148.02733333333336,151.72066666666663,40.21203333333334,43.905366666666666,3.6933333333332743,3.693333333333327
P248+60,248.93,60.1714,247.09000000000003,250.76999999999998,58.3314,62.011399999999995,3.6799999999999415,3.679999999999994
P138+45,138.073,44.5027,136.09550000000004,140.05049999999997,42.5252,46.480199999999996,3.954999999999937,3.9549999999999934
P18Hetdex03,178.922,49.748,177.34616666666668,180.49783333333332,48.17216666666667,51.323833333333326,3.151666666666616,3.1516666666666615
P203+57,203.432,57.3984,201.54950000000002,205.31449999999995,55.5159,59.2809,3.76499999999994,3.764999999999994
P240+43,240.887,42.5558,238.97950000000003,242.79449999999997,40.6483,44.4633,3.814999999999939,3.8149999999999937
P223+55,223.09,54.9979,220.97500000000002,225.20499999999998,52.88290000000001,57.112899999999996,4.229999999999933,4.229999999999993
P25Hetdex09,185.286,52.1221,183.49808333333337,187.07391666666663,50.33418333333334,53.910016666666664,3.5758333333332764,3.5758333333333274
P245+55,245.703,55.133,243.8496666666667,247.5563333333333,53.27966666666667,56.986333333333334,3.7066666666666075,3.706666666666661
P207+35,207.802,34.8363,205.967,209.63699999999997,33.00130000000001,36.671299999999995,3.6699999999999413,3.669999999999994
P159+45,159.876,44.6222,157.9401666666667,161.8118333333333,42.68636666666667,46.55803333333333,3.871666666666605,3.8716666666666604
P139+42,139.418,42.0006,137.68050000000002,141.1555,40.2631,43.738099999999996,3.4749999999999446,3.4749999999999943
P241+55,241.172,55.1049,239.25575000000003,243.08824999999996,53.18865,57.02115,3.8324999999999387,3.832499999999994
P142+55,142.268,54.5641,140.3821666666667,144.1538333333333,52.67826666666667,56.449933333333334,3.7716666666666065,3.7716666666666607
P221+47,221.51,47.461,219.55750000000003,223.46249999999995,45.508500000000005,49.41349999999999,3.9049999999999376,3.9049999999999936
P15Hetdex13,176.801,47.4927,175.15308333333334,178.44891666666663,45.84478333333333,49.140616666666666,3.295833333333281,3.295833333333328
P161+60,161.084,59.6843,159.21525000000003,162.95274999999998,57.81555,61.55305,3.7374999999999403,3.737499999999994
P184+42,184.796,42.2435,182.71600000000004,186.87599999999995,40.1635,44.323499999999996,4.1599999999999335,4.159999999999993
P156+47,156.623,47.1144,154.68716666666668,158.5588333333333,45.178566666666676,49.05023333333333,3.871666666666605,3.8716666666666604
P210+52,210.684,52.4194,208.71275000000003,212.65524999999997,50.448150000000005,54.39065,3.9424999999999373,3.9424999999999937
P227+53,227.685,52.5151,225.57000000000005,229.79999999999995,50.4001,54.63009999999999,4.229999999999933,4.229999999999993
P228+60,228.143,60.045,226.24758333333335,230.03841666666665,58.14958333333334,61.940416666666664,3.790833333333273,3.7908333333333273
P179+57,179.439,57.2719,177.6881666666667,181.1898333333333,55.52106666666667,59.022733333333335,3.501666666666611,3.501666666666661
P232+45,232.872,45.0171,230.82075000000006,234.92324999999997,42.96585,47.068349999999995,4.102499999999934,4.102499999999993
P26Hetdex03,187.407,49.748,185.8311666666667,188.98283333333333,48.17216666666667,51.323833333333326,3.151666666666616,3.1516666666666615
P191+32,191.816,32.2414,189.80975000000004,193.82224999999997,30.23515,34.24764999999999,4.012499999999936,4.012499999999993
P190+37,190.572,37.2543,188.7174166666667,192.4265833333333,35.39971666666667,39.10888333333333,3.7091666666666074,3.7091666666666607
P238+40,238.572,40.0319,236.7686666666667,240.37533333333332,38.22856666666667,41.83523333333333,3.606666666666609,3.6066666666666607
P207+27,207.506,27.305,205.3389166666667,209.6730833333333,25.13791666666667,29.47208333333333,4.334166666666597,4.334166666666659
P229+65,229.631,65.0706,227.73641666666668,231.52558333333332,63.17601666666667,66.96518333333333,3.789166666666606,3.7891666666666604
P128+27,128.994,26.8816,127.20316666666669,130.7848333333333,25.090766666666667,28.67243333333333,3.5816666666666097,3.581666666666661
P228+40,228.433,39.9717,226.71966666666668,230.1463333333333,38.25836666666667,41.68503333333333,3.426666666666612,3.426666666666661
P207+25,207.162,24.7931,205.20741666666672,209.1165833333333,22.83851666666667,26.747683333333327,3.9091666666666045,3.9091666666666605
P119+34,119.739,34.356,117.8169166666667,121.66108333333331,32.43391666666667,36.278083333333335,3.8441666666666054,3.8441666666666605
P247+63,247.374,62.6701,245.39775000000003,249.35024999999996,60.69385,64.64635,3.952499999999937,3.9524999999999935
P205+42,205.798,42.3548,203.98758333333336,207.60841666666664,40.544383333333336,44.16521666666666,3.620833333333276,3.6208333333333274
P207+32,207.126,32.3228,205.11058333333338,209.14141666666663,30.307383333333338,34.33821666666667,4.030833333333269,4.030833333333327
P184+40,184.594,39.7327,182.56983333333335,186.61816666666664,37.708533333333335,41.75686666666667,4.048333333333269,4.048333333333327
P134+44,134.444,44.482,132.51191666666668,136.3760833333333,42.54991666666667,46.41408333333333,3.864166666666605,3.8641666666666605
P144+65,144.328,64.6106,142.2809166666667,146.3750833333333,62.56351666666667,66.65768333333334,4.0941666666666015,4.09416666666666
